,order_date,sales_qty,sales_amount,currency,user_id,r_id
138143,30-04-2020,8,9347,"INR",87003,375724
138144,30-04-2020,33,41481,"INR",99744,315045
138145,30-04-2020,53,51694,"INR",25554,528072
138146,30-04-2020,53,49690,"INR",53137,174645
138147,30-04-2020,53,48269,"INR",14018,232096
138148,30-04-2020,1,713,"INR",72897,325926
138149,04-05-2020,1,0,"INR",48733,489874
138150,04-05-2020,7,9949,"INR",73901,382524
138151,04-05-2020,4,4856,"INR",36808,226650
138152,04-05-2020,14,13972,"INR",32266,250697
138153,04-05-2020,13,19898,"INR",91318,360354
138154,04-05-2020,30,25741,"INR",34452,368746
138155,04-05-2020,2,1880,"INR",33195,260851
138156,05-05-2020,7,8134,"INR",54647,578425
138157,05-05-2020,1,750,"INR",83377,573242
138158,05-05-2020,1,745,"INR",98,250614
138159,05-05-2020,23,23838,"INR",23269,568670
138160,05-05-2020,13,10981,"INR",46518,471836
138161,06-05-2020,2,2630,"INR",47823,372682
138162,06-05-2020,13,19898,"INR",82279,559125
138163,06-05-2020,2,2616,"INR",2431,150035
138164,06-05-2020,7,9949,"INR",36236,365295
138165,06-05-2020,2,1190,"INR",94526,358497
138166,07-05-2020,7,9949,"INR",24952,387894
138167,07-05-2020,1,745,"INR",59824,469656
138168,07-05-2020,30,25741,"INR",20802,546649
138169,07-05-2020,10,9083,"INR",62910,539004
138170,08-05-2020,25,25875,"INR",75688,382526
138171,11-05-2020,1,1505,"INR",34938,149492
138172,11-05-2020,7,9949,"INR",36625,383087
138173,11-05-2020,1,750,"INR",69757,225226
138174,11-05-2020,14,13972,"INR",12594,538997
138175,11-05-2020,53,51694,"INR",60359,500777
138176,11-05-2020,280,265250,"INR",10833,560395
138177,11-05-2020,30,25741,"INR",61266,489645
138178,11-05-2020,53,48269,"INR",19269,226700
138179,11-05-2020,2,1190,"INR",34180,226696
138180,12-05-2020,7,9949,"INR",25910,240481
138181,12-05-2020,1,333,"INR",36843,226701
138182,13-05-2020,7,8264,"INR",12238,419632
138183,14-05-2020,7,8949,"INR",44106,419626
138184,14-05-2020,2,2255,"INR",78465,312328
138185,14-05-2020,27,39801,"INR",13664,385903
138186,14-05-2020,6,6134,"INR",66148,227271
138187,14-05-2020,53,49690,"INR",45251,453417
138188,15-05-2020,7,8134,"INR",59216,250178
138189,15-05-2020,3,3366,"INR",94672,156908
138190,15-05-2020,5,4764,"INR",69980,223786
138191,15-05-2020,3,2380,"INR",41843,357644
138192,18-05-2020,1,375,"INR",65991,474145
138193,18-05-2020,21,23917,"INR",94468,150411
138194,18-05-2020,14,13972,"INR",4293,568640
138195,18-05-2020,113,98134,"INR",55741,382845
138196,19-05-2020,2,2630,"INR",79692,231825
138197,19-05-2020,1,745,"INR",46365,498824
138198,20-05-2020,10,12204,"INR",67758,576389
138199,20-05-2020,2,2630,"INR",2545,492156
138200,20-05-2020,7,9949,"INR",15061,151492
138201,20-05-2020,4,4120,"INR",24611,572615
138202,20-05-2020,14,13972,"INR",95017,212918
138203,20-05-2020,640,476444,"INR",55914,366669
138204,20-05-2020,30,25741,"INR",82814,364983
138205,21-05-2020,6,6130,"INR",35899,364126
138206,21-05-2020,53,51694,"INR",50999,525592
138207,21-05-2020,53,48269,"INR",19378,541320
138208,21-05-2020,2,1190,"INR",56932,401123
138209,22-05-2020,1,1505,"INR",53680,537318
138210,22-05-2020,4,4486,"INR",92191,532719
138211,22-05-2020,28,27944,"INR",44468,376220
138212,22-05-2020,40,49778,"INR",90644,565101
138213,22-05-2020,2,1704,"INR",79696,287102
138214,22-05-2020,5,3593,"INR",24550,578376
138215,25-05-2020,7,9949,"INR",64581,470792
138216,25-05-2020,1,750,"INR",1728,445158
138217,26-05-2020,1,375,"INR",11359,515298
138218,27-05-2020,7,8134,"INR",87692,568227
138219,27-05-2020,7,7894,"INR",40630,571153
138220,27-05-2020,7,9949,"INR",92280,570492
138221,27-05-2020,1,745,"INR",73383,431117
138222,27-05-2020,53,51694,"INR",85953,432892
138223,27-05-2020,53,50106,"INR",61324,567388
138224,27-05-2020,53,48269,"INR",66323,571142
138225,28-05-2020,8,9764,"INR",71608,430134
138226,28-05-2020,1,750,"INR",22440,435071
138227,28-05-2020,1,1495,"INR",49574,430843
138228,28-05-2020,5,2630,"INR",12447,275999
138229,28-05-2020,3,2380,"INR",41483,543282
138230,29-05-2020,5,5199,"INR",21096,568219
138231,29-05-2020,14,13972,"INR",30465,555732
138232,29-05-2020,53,51694,"INR",11153,432884
138233,29-05-2020,3,2380,"INR",9878,396092
138234,30-05-2020,17,17375,"INR",86444,203990
138235,02-06-2020,2,2634,"INR",85476,478997
138236,02-06-2020,5,6801,"INR",80481,294890
138237,02-06-2020,4,4111,"INR",57173,174178
138238,02-06-2020,13,19898,"INR",68671,420404
138239,02-06-2020,7,5130,"INR",63241,475532
138240,03-06-2020,13,16273,"INR",37547,548439
138241,03-06-2020,8,8644,"INR",69883,184331
138242,03-06-2020,2,2620,"INR",97356,120755
138243,03-06-2020,53,51694,"INR",35522,385007
138244,04-06-2020,5,6102,"INR",24326,122323
138245,04-06-2020,6,6389,"INR",61021,548376
138246,04-06-2020,7,9949,"INR",38726,546670
138247,04-06-2020,1,745,"INR",35904,431584
138248,04-06-2020,2,1704,"INR",38654,528710
138249,04-06-2020,53,51694,"INR",9488,564157
138250,04-06-2020,53,49690,"INR",45758,206263
138251,04-06-2020,53,50106,"INR",38573,229588
138252,04-06-2020,53,48269,"INR",8113,206262
138253,05-06-2020,2,2630,"INR",41757,225729
138254,05-06-2020,7,9949,"INR",20014,206261
138255,05-06-2020,3,3333,"INR",44447,364787
138256,05-06-2020,1,343,"INR",93478,530080
138257,08-06-2020,23,12315,"INR",19994,206264
138258,08-06-2020,10,11213,"INR",17135,536273
138259,08-06-2020,14,13972,"INR",60252,468115
138260,08-06-2020,2,2384,"INR",25665,439148
138261,09-06-2020,1,667,"INR",38320,532535
138262,09-06-2020,30,25741,"INR",90329,518356
138263,10-06-2020,19,21051,"INR",65503,520416
138264,10-06-2020,1,0,"INR",42969,439560
138265,11-06-2020,5,6102,"INR",80950,138804
138266,11-06-2020,3,3759,"INR",21685,184374
138267,11-06-2020,7,9949,"INR",65769,455909
138268,11-06-2020,40,44843,"INR",30320,511986
138269,11-06-2020,53,48269,"INR",93498,539282
138270,12-06-2020,1,750,"INR",54341,340198
138271,12-06-2020,5,5977,"INR",74853,446886
138272,12-06-2020,20,25264,"INR",26468,138807
138273,12-06-2020,2,2389,"INR",9607,138803
138274,12-06-2020,7,5130,"INR",40840,464272
138275,15-06-2020,2,1074,"INR",11237,560708
138276,15-06-2020,3,3366,"INR",10965,138800
138277,15-06-2020,53,51694,"INR",77668,477305
138278,15-06-2020,1,667,"INR",31157,337629
138279,15-06-2020,53,50106,"INR",84352,92638
138280,16-06-2020,1,407,"INR",40611,766
138281,16-06-2020,7,8296,"INR",27585,807
138282,16-06-2020,2,1704,"INR",49223,161121
138283,16-06-2020,5,4657,"INR",13764,197649
138284,17-06-2020,12,13083,"INR",66485,376054
138285,18-06-2020,3,1903,"INR",77963,256872
138286,18-06-2020,1,1120,"INR",67397,368569
138287,19-06-2020,2,2620,"INR",21539,37303
138288,26-06-2020,1,375,"INR",85679,28742
138289,09-10-2017,1,537,"INR",5986,409404
138290,12-10-2017,1,315,"INR",43092,398957
138291,12-10-2017,1,597,"INR",81499,337788
138292,13-10-2017,3,5593,"INR",38818,212053
138293,13-10-2017,2,2685,"INR",3351,7896
138294,16-10-2017,10,15144,"INR",56479,193096
138295,19-10-2017,1,1606,"INR",83874,36512
138296,20-10-2017,1,2148,"INR",59872,570063
138297,23-10-2017,1,315,"INR",89474,475593
138298,24-10-2017,1,315,"INR",29490,265407
138299,25-10-2017,1,630,"INR",10829,170692
138300,26-10-2017,1,315,"INR",50793,20910
138301,05-01-2018,440,272204,"INR",2964,410149
138302,10-01-2018,120,74236,"INR",53482,87145
138303,12-01-2018,120,66491,"INR",47775,413000
138304,12-02-2018,440,272204,"INR",87906,385569
138305,19-03-2018,200,119722,"INR",1527,69457
138306,22-03-2018,40,22167,"INR",90703,8138
138307,17-04-2018,1,315,"INR",92124,493493
138308,01-05-2018,1,764,"INR",28389,314851
138309,15-05-2018,163,176273,"INR",76846,148571
138310,16-05-2018,40,22167,"INR",45959,186212
138311,16-05-2018,16,23269,"INR",29071,574799
138312,22-05-2018,70,99722,"INR",5430,232724
138313,23-05-2018,163,176273,"INR",2521,466049
138314,25-05-2018,2,0,"INR",70617,302821
138315,29-05-2018,70,99722,"INR",32031,335352
138316,30-05-2018,190,231130,"INR",45893,388864
138317,01-06-2018,231,475593,"INR",64655,112822
138318,04-06-2018,1,620,"INR",74000,5661
138319,04-06-2018,265,544171,"INR",84861,524285
138320,05-06-2018,1,310,"INR",90494,411277
138321,05-06-2018,38,77347,"INR",50617,24980
138322,06-06-2018,1,310,"INR",11688,530226
138323,07-06-2018,490,1007972,"INR",83210,567906
138324,08-06-2018,2,0,"INR",76487,528563
138325,08-06-2018,1,310,"INR",12417,266568
138326,08-06-2018,23,40486,"INR",35855,342881
138327,12-06-2018,1,310,"INR",96925,300218
138328,12-06-2018,163,176273,"INR",9399,402526
138329,13-06-2018,1,310,"INR",83782,178252
138330,13-06-2018,1,1097,"INR",46992,388312
138331,14-06-2018,1,310,"INR",59192,552270
138332,14-06-2018,163,176273,"INR",6744,337848
138333,15-06-2018,23,40486,"INR",29622,543945
138334,21-06-2018,10,9324,"INR",76108,246380
138335,22-06-2018,187,216759,"INR",47341,331568
138336,28-06-2018,40,24745,"INR",37107,350512
138337,28-06-2018,163,176273,"INR",13249,490366
138338,29-06-2018,23,40486,"INR",93005,494804
138339,03-07-2018,3,0,"INR",5486,498209
138340,04-07-2018,163,176273,"INR",15855,409785
138341,10-07-2018,1,310,"INR",43226,342905
138342,11-07-2018,233,320269,"INR",60508,303795
138343,12-07-2018,1,310,"INR",16126,81299
138344,12-07-2018,163,176273,"INR",83298,1145
138345,13-07-2018,303,616472,"INR",16687,207709
138346,17-07-2018,210,431986,"INR",65306,342892
138347,18-07-2018,303,464264,"INR",34480,342899
138348,20-07-2018,47,80977,"INR",75644,347491
138349,23-07-2018,70,143995,"INR",83509,335979
138350,25-07-2018,70,143995,"INR",96052,251670
138351,26-07-2018,233,320269,"INR",15111,528578
138352,27-07-2018,23,40486,"INR",50495,292386
138353,01-08-2018,163,176273,"INR",99562,170901
138354,03-08-2018,1,310,"INR",56644,425593
138355,03-08-2018,47,80977,"INR",67250,541621
138356,06-08-2018,227,140227,"INR",79586,342903
138357,06-08-2018,1,310,"INR",87617,528528
138358,07-08-2018,163,176273,"INR",26003,572555
138359,09-08-2018,1,310,"INR",99096,572554
138360,13-08-2018,163,176273,"INR",33112,554273
138361,21-08-2018,3,3106,"INR",44097,568971
138362,21-08-2018,163,176273,"INR",69336,482055
138363,23-08-2018,7,6213,"INR",97726,475737
138364,27-08-2018,1,310,"INR",83702,497506
138365,28-08-2018,4,3417,"INR",72708,495748
138366,29-08-2018,163,176273,"INR",60911,494864
138367,30-08-2018,7,6213,"INR",24573,556912
138368,31-08-2018,3,0,"INR",56752,70831
138369,03-09-2018,7,6523,"INR",98730,546108
138370,04-09-2018,23,21755,"INR",43006,467433
138371,05-09-2018,20,18648,"INR",66887,376149
138372,06-09-2018,3,3106,"INR",63706,420351
138373,07-09-2018,7,6213,"INR",41364,488786
138374,10-09-2018,637,393866,"INR",1471,8613
138375,13-09-2018,23,21755,"INR",94614,559018
138376,14-09-2018,3,3106,"INR",89585,372166
138377,25-09-2018,23,21755,"INR",91497,304142
138378,28-09-2018,163,101046,"INR",69281,342874
138379,16-10-2018,23,21755,"INR",70968,479547
138380,17-10-2018,23,21755,"INR",16333,401760
138381,18-10-2018,20,18644,"INR",46238,61171
138382,06-12-2018,200,110819,"INR",13614,253334
138383,13-02-2019,277,257926,"INR",80085,473365
138384,14-02-2019,1,620,"INR",29295,211992
138385,19-02-2019,1,310,"INR",47582,464848
138386,20-02-2019,1,620,"INR",11806,482203
138387,20-02-2019,1,1556,"INR",20047,496848
138388,21-02-2019,1,1241,"INR",39850,552757
138389,22-02-2019,1,310,"INR",42284,280122
138390,26-02-2019,100,93227,"INR",11727,516217
138391,27-02-2019,47,44125,"INR",8092,440837
138392,28-02-2019,1,310,"INR",24382,81109
138393,01-03-2019,1,620,"INR",81142,577600
138394,05-03-2019,10,9630,"INR",71065,473714
138395,06-03-2019,1,704,"INR",52618,575422
138396,07-03-2019,1,306,"INR",59480,293422
138397,08-03-2019,1,306,"INR",12768,519734
138398,11-03-2019,57,52579,"INR",71470,571018
138399,12-03-2019,1,306,"INR",22361,541648
138400,13-03-2019,1,611,"INR",69268,479667
138401,13-03-2019,33,61037,"INR",95058,477489
138402,14-03-2019,1,306,"INR",42572,309929
138403,15-03-2019,2,1528,"INR",25260,456525
138404,21-03-2019,2,1528,"INR",87733,411610
138405,22-03-2019,1,306,"INR",84770,296522
138406,26-03-2019,13,12227,"INR",74708,502349
138407,28-03-2019,47,28870,"INR",66021,524151
138408,29-03-2019,40,22167,"INR",689,476597
138409,29-03-2019,3,3056,"INR",64625,477445
138410,10-04-2019,193,119602,"INR",98917,342902
138411,15-04-2019,360,222708,"INR",68904,429101
138412,15-04-2019,1,306,"INR",13435,238661
138413,07-05-2019,13,12227,"INR",53421,382893
138414,07-05-2019,490,860306,"INR",719,201784
138415,17-05-2019,70,116458,"INR",90013,427912
138416,21-05-2019,1,1222,"INR",81657,202098
138417,23-05-2019,163,176273,"INR",22428,568295
138418,07-06-2019,200,110819,"INR",61212,290352
138419,12-06-2019,163,176273,"INR",3256,202095
138420,14-06-2019,70,116458,"INR",26534,365961
138421,18-06-2019,163,176273,"INR",62017,238735
138422,24-06-2019,1,306,"INR",46483,571181
138423,27-06-2019,163,176273,"INR",94661,543557
138424,28-06-2019,70,116458,"INR",11948,277275
138425,01-07-2019,163,176273,"INR",60895,252644
138426,09-07-2019,3,0,"INR",51928,202100
138427,09-07-2019,163,176273,"INR",64220,551821
138428,10-07-2019,1,306,"INR",35605,238642
138429,10-07-2019,490,860306,"INR",47687,164460
138430,11-07-2019,240,148472,"INR",95008,164437
138431,12-07-2019,70,116458,"INR",61287,164469
138432,15-07-2019,163,176273,"INR",56903,164465
138433,24-07-2019,163,176273,"INR",39096,164443
138434,29-07-2019,163,176273,"INR",58962,340003
138435,06-08-2019,163,176273,"INR",65271,165074
138436,08-08-2019,163,176273,"INR",54410,164765
138437,14-08-2019,85,148412,"INR",89300,164451
138438,15-08-2019,1,306,"INR",24390,413766
138439,15-08-2019,58,101125,"INR",42523,472329
138440,16-08-2019,110,192889,"INR",55332,395536
138441,19-08-2019,38,66014,"INR",80902,410563
138442,26-08-2019,163,176273,"INR",83082,164447
138443,30-08-2019,163,176273,"INR",64682,384477
138444,06-09-2019,1,315,"INR",48551,164471
138445,11-09-2019,163,176273,"INR",64264,474171
138446,12-09-2019,1,611,"INR",71817,570077
138447,19-09-2019,163,176273,"INR",35857,519531
138448,25-09-2019,30,27509,"INR",73437,164431
138449,27-09-2019,43,39741,"INR",90022,164476
138450,27-09-2019,163,176273,"INR",95175,164459
138451,07-10-2019,3,3056,"INR",70794,202156
138452,17-10-2019,3,3056,"INR",76848,475473
138453,21-10-2019,240,148472,"INR",26430,552960
138454,21-10-2019,1,537,"INR",68515,429120
138455,25-10-2019,1,537,"INR",7550,164436
138456,04-11-2019,3,4815,"INR",47646,516823
138457,05-11-2019,1,611,"INR",49970,164439
138458,15-11-2019,80,49491,"INR",26670,563345
138459,15-11-2019,1,1069,"INR",420,402319
138460,22-11-2019,9,12676,"INR",56070,164744
138461,29-11-2019,20,28764,"INR",22680,505946
138462,06-12-2019,3,4384,"INR",3688,409731
138463,10-12-2019,233,144347,"INR",7907,539686
138464,13-12-2019,4,5361,"INR",58367,453018
138465,16-12-2019,10,9171,"INR",28756,454338
138466,18-12-2019,87,53616,"INR",3370,466652
138467,20-12-2019,5,6824,"INR",93254,360021
138468,06-01-2020,1,1949,"INR",35609,202151
138469,09-01-2020,15,21454,"INR",90643,347092
138470,10-01-2020,420,678398,"INR",6894,165077
138471,10-01-2020,13,19500,"INR",63516,210994
138472,17-01-2020,23,38819,"INR",34652,462078
138473,17-01-2020,9,13648,"INR",20835,236399
138474,23-01-2020,280,452269,"INR",82920,377147
138475,24-01-2020,47,77639,"INR",52174,164457
138476,24-01-2020,11,10282,"INR",49984,285188
138477,28-01-2020,120,129491,"INR",96019,164769
138478,30-01-2020,70,113065,"INR",88231,364447
138479,31-01-2020,47,77639,"INR",86402,431643
138480,31-01-2020,1,644,"INR",51595,472177
138481,05-02-2020,158,182060,"INR",34673,437292
138482,07-02-2020,47,77639,"INR",43508,556036
138483,07-02-2020,2,1926,"INR",29874,383451
138484,13-02-2020,40,24745,"INR",92644,490371
138485,13-02-2020,233,289319,"INR",59877,311657
138486,14-02-2020,23,38819,"INR",3807,459105
138487,20-02-2020,6,9315,"INR",42586,198208
138488,21-02-2020,163,176255,"INR",78475,252583
138489,21-02-2020,1,644,"INR",93741,198843
138490,25-02-2020,70,113065,"INR",7880,373138
138491,26-02-2020,191,308611,"INR",49556,198173
138492,27-02-2020,29,46949,"INR",36193,198207
138493,28-02-2020,273,354194,"INR",83633,198201
138494,02-03-2020,26,41778,"INR",31698,235336
138495,03-03-2020,32,51255,"INR",13987,296293
138496,05-03-2020,185,210495,"INR",54777,552244
138497,06-03-2020,47,74597,"INR",77936,554386
138498,06-03-2020,1,963,"INR",95781,353157
138499,09-03-2020,70,113065,"INR",31178,198206
138500,10-03-2020,70,113065,"INR",53506,198204
138501,12-03-2020,80,49491,"INR",79784,533172
138502,13-03-2020,187,213556,"INR",89328,198212
138503,17-03-2020,163,176255,"INR",22928,485805
138504,20-03-2020,93,149194,"INR",44657,377972
138505,23-03-2020,163,176255,"INR",20879,384622
138506,27-03-2020,163,176255,"INR",95441,567432
138507,03-04-2020,1,319,"INR",97085,570846
138508,06-04-2020,163,176255,"INR",26528,235365
138509,08-04-2020,163,176255,"INR",19879,491080
138510,14-04-2020,18,17671,"INR",18247,381981
138511,16-04-2020,1,458,"INR",99964,381814
138512,17-04-2020,1,458,"INR",87613,345188
138513,20-04-2020,1,319,"INR",3908,552203
138514,23-04-2020,47,28870,"INR",42734,549737
138515,12-05-2020,1,917,"INR",83477,380364
138516,14-05-2020,73,45366,"INR",82857,492271
138517,02-06-2020,70,43306,"INR",82013,530328
138518,08-06-2020,6,9167,"INR",92785,419248
138519,12-06-2020,23,14435,"INR",60808,488032
138520,15-06-2020,1,963,"INR",62665,235343
138521,16-06-2020,50,30931,"INR",85037,386848
138522,22-06-2020,97,59801,"INR",70449,528559
138523,10-10-2017,1,963,"INR",91286,536474
138524,11-10-2017,1,963,"INR",4186,533171
138525,13-10-2017,1,963,"INR",39241,551557
138526,23-10-2017,1,963,"INR",36643,501141
138527,26-10-2017,1,963,"INR",82870,458519
138528,03-11-2017,1,1926,"INR",30563,568577
138529,06-11-2017,1,1926,"INR",54891,525792
138530,07-11-2017,1,963,"INR",90710,567641
138531,10-11-2017,44,126806,"INR",69099,296294
138532,13-11-2017,1,3843,"INR",76597,556684
138533,14-11-2017,1,963,"INR",69859,554421
138534,15-11-2017,1,1926,"INR",50400,473293
138535,04-12-2017,1,963,"INR",31412,364309
138536,05-12-2017,1,963,"INR",56429,322395
138537,15-12-2017,1,963,"INR",9045,323295
138538,20-12-2017,1,2889,"INR",54087,198174
138539,28-12-2017,65,187898,"INR",75329,198176
138540,29-12-2017,65,186935,"INR",2700,575972
138541,03-01-2018,45,130083,"INR",75987,198844
138542,04-01-2018,3,7708,"INR",54505,406549
138543,09-01-2018,1,3852,"INR",35575,198183
138544,10-01-2018,1,963,"INR",54709,477041
138545,12-01-2018,1,759,"INR",48533,550626
138546,15-01-2018,1,1264,"INR",27765,503915
138547,19-01-2018,1,963,"INR",29167,386884
138548,22-01-2018,1,963,"INR",39581,407713
138549,26-01-2018,1,759,"INR",52882,361728
138550,29-01-2018,1,1264,"INR",71182,573628
138551,31-01-2018,1,2884,"INR",19434,527537
138552,02-02-2018,1,963,"INR",12922,538307
138553,02-02-2018,1,759,"INR",99525,198215
138554,07-02-2018,1,1264,"INR",2074,554263
138555,09-02-2018,3,6093,"INR",8660,554258
138556,12-02-2018,1,1264,"INR",60169,542016
138557,14-02-2018,28,80889,"INR",38379,569660
138558,16-02-2018,1,963,"INR",60219,474189
138559,19-02-2018,1,2523,"INR",39647,474216
138560,21-02-2018,1,963,"INR",41796,576457
138561,21-02-2018,31,61324,"INR",21654,567010
138562,23-02-2018,2,5329,"INR",71670,530100
138563,26-02-2018,1,3787,"INR",88057,389720
138564,02-03-2018,1,1264,"INR",93188,210489
138565,02-03-2018,6,14468,"INR",91843,447226
138566,09-03-2018,25,101556,"INR",41,325828
138567,12-03-2018,3,10097,"INR",65668,431088
138568,19-03-2018,2,6310,"INR",90660,241492
138569,23-03-2018,1,5046,"INR",32571,419706
138570,27-03-2018,4,15144,"INR",6089,209067
138571,28-03-2018,1,2523,"INR",71127,209053
138572,03-04-2018,1,5046,"INR",52792,326602
138573,04-04-2018,1,1264,"INR",57946,209461
138574,05-04-2018,1,3787,"INR",2820,451193
138575,09-04-2018,2,7569,"INR",70789,446535
138576,12-04-2018,1,2523,"INR",78536,241264
138577,13-04-2018,6,23977,"INR",35224,239774
138578,16-04-2018,10,39116,"INR",80673,209077
138579,20-04-2018,1,5056,"INR",34956,231931
138580,23-04-2018,5,18931,"INR",65498,209460
138581,26-04-2018,5,18931,"INR",74909,377953
138582,27-04-2018,5,17667,"INR",94650,508393
138583,07-05-2018,6,21454,"INR",91843,209459
138584,08-05-2018,14,51741,"INR",59451,275592
138585,14-05-2018,2,7574,"INR",27488,210509
138586,15-05-2018,1,2523,"INR",74451,377287
138587,18-05-2018,7,26500,"INR",26144,231942
138588,22-05-2018,10,36593,"INR",52209,263379
138589,25-05-2018,1,1921,"INR",9978,344612
138590,28-05-2018,92,347028,"INR",76556,286761
138591,30-05-2018,1,1921,"INR",30091,221120
138592,04-06-2018,58,218315,"INR",53337,430449
138593,05-06-2018,31,60662,"INR",80041,231855
138594,11-06-2018,5,17667,"INR",81096,383705
138595,12-06-2018,35,133764,"INR",88056,540126
138596,15-06-2018,12,44171,"INR",56310,481358
138597,18-06-2018,41,153954,"INR",85270,522376
138598,20-06-2018,1,1921,"INR",41260,248169
138599,22-06-2018,37,140074,"INR",93336,209063
138600,02-07-2018,26,98431,"INR",7758,241255
138601,09-07-2018,26,98431,"INR",17002,374602
138602,11-07-2018,1,1921,"INR",40481,564488
138603,13-07-2018,14,51741,"INR",1820,474081
138604,18-07-2018,1,1921,"INR",38343,374573
138605,26-07-2018,1,1000,"INR",48248,513788
138606,27-07-2018,24,89597,"INR",10228,490463
138607,30-07-2018,37,141338,"INR",63688,450861
138608,16-08-2018,1,1000,"INR",3034,408608
138609,31-08-2018,1,1000,"INR",45107,376368
138610,04-09-2018,1,963,"INR",10656,436587
138611,21-09-2018,28,79190,"INR",9152,221260
138612,26-09-2018,31,71583,"INR",30310,356068
138613,27-09-2018,85,328338,"INR",48670,565885
138614,12-10-2018,5,12181,"INR",97809,221107
138615,19-10-2018,10,40236,"INR",59219,575370
138616,24-10-2018,2,3806,"INR",42182,241526
138617,30-10-2018,7,15231,"INR",44142,377948
138618,07-11-2018,21,48125,"INR",20767,368790
138619,08-11-2018,1,1000,"INR",60725,498679
138620,09-11-2018,26,59171,"INR",3681,565874
138621,16-11-2018,38,85745,"INR",5650,241490
138622,26-11-2018,15,34269,"INR",16314,248165
138623,29-11-2018,40,90847,"INR",25223,286760
138624,07-12-2018,43,98769,"INR",99926,571767
138625,14-12-2018,33,76153,"INR",12185,275598
138626,21-12-2018,37,85407,"INR",69913,333360
138627,21-12-2018,7,15991,"INR",22670,210488
138628,27-12-2018,138,316463,"INR",38147,447582
138629,03-01-2019,1,764,"INR",8692,426254
138630,04-01-2019,1,764,"INR",95127,221113
138631,07-01-2019,1,764,"INR",64630,209462
138632,08-01-2019,21,49042,"INR",54233,221267
138633,09-01-2019,1,764,"INR",71266,243912
138634,11-01-2019,1,764,"INR",3132,202524
138635,11-01-2019,16,36324,"INR",96496,536580
138636,15-01-2019,1,0,"INR",30862,517914
138637,18-01-2019,53,121995,"INR",42036,471739
138638,28-01-2019,74,168519,"INR",37798,471158
138639,01-02-2019,4,9352,"INR",24512,528504
138640,10-07-2019,7,23185,"INR",67115,220626
138641,17-07-2019,173,547972,"INR",10391,202518
138642,18-07-2019,91,288741,"INR",42432,493564
138643,19-07-2019,77,244481,"INR",76073,202614
138644,22-07-2019,103,324569,"INR",37620,346219
138645,29-07-2019,5,14755,"INR",81418,213246
138646,31-07-2019,43,93426,"INR",58412,219884
138647,27-09-2019,6,23009,"INR",57348,511189
138648,07-10-2019,4,13324,"INR",29774,452697
138649,11-10-2019,1,1213,"INR",91566,346064
138650,21-10-2019,7,24222,"INR",62629,213250
138651,25-10-2019,2,6056,"INR",16056,326913
138652,14-11-2019,3,7792,"INR",58751,327208
138653,16-12-2019,10,23375,"INR",22857,506934
138654,20-12-2019,2,8477,"INR",32666,450872
138655,09-01-2020,8,19810,"INR",97297,528243
138656,09-01-2020,3,9690,"INR",41398,359325
138657,18-02-2020,9,20602,"INR",36095,428248
138658,19-02-2020,99,236116,"INR",52493,469032
138659,20-02-2020,28,66556,"INR",33787,552707
138660,24-02-2020,67,69907,"INR",42932,545106
138661,04-05-2020,1,2106,"INR",79355,220558
138662,06-05-2020,322,419843,"INR",26866,489758
138663,07-05-2020,104,328759,"INR",92501,342566
138664,08-05-2020,276,873528,"INR",46986,202522
138665,08-05-2020,17,17477,"INR",38306,202519
138666,11-05-2020,78,246569,"INR",23791,413589
138667,12-05-2020,2,3991,"INR",17400,213248
138668,15-05-2020,1,1597,"INR",50004,282480
138669,20-05-2020,136,326940,"INR",12493,307839
138670,25-05-2020,2,3991,"INR",70249,275838
138671,28-05-2020,50,62500,"INR",54377,202525
138672,29-05-2020,3,7981,"INR",32678,376094
138673,08-06-2020,2,5588,"INR",92658,404278
138674,18-06-2020,14,18801,"INR",56709,503732
138675,23-06-2020,38,50134,"INR",38617,253068
138676,09-11-2017,100,55454,"INR",71836,485884
138677,10-11-2017,1,0,"INR",39419,494105
138678,15-11-2017,14,7921,"INR",58072,205247
138679,16-11-2017,86,47532,"INR",83990,554059
138680,22-11-2017,14,7921,"INR",34537,557361
138681,23-11-2017,115,63380,"INR",65090,229894
138682,27-11-2017,14,7921,"INR",30667,515555
138683,29-11-2017,14,7921,"INR",60706,503347
138684,30-11-2017,158,87144,"INR",58297,205181
138685,01-12-2017,14,7921,"INR",39200,205266
138686,11-12-2017,29,15843,"INR",22327,535668
138687,12-12-2017,14,7921,"INR",96001,557332
138688,14-12-2017,86,47537,"INR",78076,467280
138689,20-12-2017,29,15843,"INR",40605,427173
138690,21-12-2017,86,47537,"INR",41074,564964
138691,28-12-2017,143,79227,"INR",7657,474833
138692,29-12-2017,14,7921,"INR",26158,554891
138693,05-01-2018,14,7921,"INR",13906,550640
138694,11-01-2018,43,23764,"INR",88430,404727
138695,15-01-2018,14,7921,"INR",19883,427168
138696,16-01-2018,14,7921,"INR",57468,552848
138697,17-01-2018,29,15843,"INR",76945,520668
138698,18-01-2018,57,31685,"INR",37415,419709
138699,19-01-2018,14,7921,"INR",25840,513505
138700,24-01-2018,29,15843,"INR",16317,550617
138701,25-01-2018,43,23764,"INR",72960,205265
138702,26-01-2018,14,7921,"INR",92428,547567
138703,01-02-2018,100,55458,"INR",19170,542657
138704,08-02-2018,57,31690,"INR",96898,477376
138705,14-02-2018,29,15843,"INR",44188,515873
